TCGA-3C-AALI	TCGA-A1-A0SO	TCGA-A2-A04P	TCGA-A2-A04Q	TCGA-A2-A04T	TCGA-A2-A04U	TCGA-A2-A0CM	TCGA-A2-A0D0	TCGA-A2-A0D2	TCGA-A2-A0ST	TCGA-A2-A0SX	TCGA-A2-A0T0	TCGA-A2-A0T2	TCGA-A2-A0YE	TCGA-A2-A0YJ	TCGA-A2-A0YM	TCGA-A2-A1G1	TCGA-A2-A25F	TCGA-A2-A3XT	TCGA-A2-A3XU	TCGA-A2-A3XX	TCGA-A2-A4S1	TCGA-A7-A0CE	TCGA-A7-A0DA	TCGA-A7-A13D	TCGA-A7-A13E	TCGA-A7-A26F	TCGA-A7-A26G	TCGA-A7-A26I	TCGA-A7-A4SD	TCGA-A7-A4SE	TCGA-A7-A5ZV	TCGA-A7-A6VV	TCGA-A8-A07O	TCGA-AC-A2BK	TCGA-AC-A62X	TCGA-AC-A6IW	TCGA-AC-A8OQ	TCGA-AN-A04D	TCGA-AN-A0AL	TCGA-AN-A0AR	TCGA-AN-A0AT	TCGA-AN-A0FJ	TCGA-AN-A0FL	TCGA-AN-A0FX	TCGA-AN-A0XU	TCGA-AO-A0J6	TCGA-AO-A124	TCGA-AO-A128	TCGA-AO-A129	TCGA-AO-A12F	TCGA-AO-A1KR	TCGA-AR-A0TP	TCGA-AR-A0TS	TCGA-AR-A0U0	TCGA-AR-A0U4	TCGA-AR-A1AH	TCGA-AR-A1AI	TCGA-AR-A1AJ	TCGA-AR-A1AQ	TCGA-AR-A1AY	TCGA-AR-A24Q	TCGA-AR-A251	TCGA-AR-A256	TCGA-AR-A5QQ	TCGA-B6-A0I2	TCGA-B6-A0IJ	TCGA-B6-A0IQ	TCGA-B6-A0RT	TCGA-B6-A0RU	TCGA-B6-A0WX	TCGA-B6-A0X1	TCGA-BH-A0AV	TCGA-BH-A0B3	TCGA-BH-A0B9	TCGA-BH-A0BW	TCGA-BH-A0DL	TCGA-BH-A0E0	TCGA-BH-A0E6	TCGA-BH-A0RX	TCGA-BH-A18G	TCGA-BH-A18Q	TCGA-BH-A18T	TCGA-BH-A18V	TCGA-BH-A1F0	TCGA-BH-A1F6	TCGA-BH-A1FC	TCGA-C8-A12K	TCGA-C8-A12V	TCGA-C8-A131	TCGA-C8-A134	TCGA-C8-A1HJ	TCGA-C8-A27B	TCGA-D8-A142	TCGA-D8-A143	TCGA-D8-A147	TCGA-D8-A1JK	TCGA-D8-A1JL	TCGA-D8-A1JM	TCGA-D8-A1XK	TCGA-D8-A1XQ	TCGA-D8-A27F	TCGA-D8-A27H	TCGA-D8-A27M	TCGA-E2-A14N	TCGA-E2-A14X	TCGA-E2-A14Y	TCGA-E2-A150	TCGA-E2-A158	TCGA-E2-A159	TCGA-E2-A1AZ	TCGA-E2-A1B6	TCGA-E2-A1LG	TCGA-E2-A1LK	TCGA-E2-A1LL	TCGA-E2-A574	TCGA-E9-A1N8	TCGA-E9-A1N9	TCGA-E9-A1ND	TCGA-E9-A22G	TCGA-E9-A243	TCGA-E9-A244	TCGA-E9-A3QA	TCGA-E9-A5FL	TCGA-EW-A1P4	TCGA-EW-A1P8	TCGA-EW-A1PB	TCGA-EW-A6SB	TCGA-GM-A2DF	TCGA-GM-A3XL	TCGA-HN-A2NL	TCGA-LL-A5YP	TCGA-LL-A6FR	TCGA-LL-A8F5	TCGA-OL-A5D7	TCGA-OL-A5RW	TCGA-OL-A5S0	TCGA-OL-A66I	TCGA-OL-A6VO	TCGA-PL-A8LV	TCGA-S3-AA0Z	TCGA-S3-AA10	TCGA-S3-AA15
CDKN1B	1.294023669	0.086097651	-0.066790184	0.361860382	0.443149138	0.606574985	-0.170182009	-0.093821059	-0.106149914	0.427433578	0.528955809	-0.277627355	-0.411365529	-0.515680753	-0.271840233	-0.034593499	0.481543428	-0.219900262	-0.076653013	-0.188209966	0.33805968	0.234400633	0.069329194	-0.227453373	-0.434731146	0.137539269	-0.247069047	0.451904053	-0.247939198	0.231493092	-0.027491845	0.263925783	0.471581769	0.046119517	0.422769265	0.222094771	0.84469329	0.868025265	0.776343257	-0.090619185	-0.098456367	-0.146199457	0.634211125	0.057213728	0.256682074	-0.433580886	-0.292976692	0.205292699	0.488108407	0.051567497	0.349813532	-0.089477716	0.24889726	0.475069062	-0.24561819	0.307205713	-0.354356735	0	0.247256923	0.182639286	-0.400197431	0.1859775	-0.065848131	-0.50712299	-0.174717625	0.13951263	-0.018016893	-0.046826346	0.541896883	-0.092170209	0.223237222	-0.077348421	0.464937646	0.043594875	0.175600629	-0.21460393	-0.065604064	0.230115843	-0.502884973	0.182178769	-0.1340175	0.554873548	-0.168390543	-0.400713181	-0.345135466	-0.053372097	0.122170462	0.497637858	0.132276956	0.34432104	0.288786838	-0.328095394	0.172820867	0.027149929	0.278552676	0.760430175	-0.306668161	0.082849793	0.551743159	0.220315593	-0.101320818	-0.121205243	0.035432473	0.141273246	-0.310700808	0.852113825	-0.014341666	-0.225213474	0.445882113	-0.214199157	0.03431844	0.274571262	0.132769164	-0.24647304	-0.166870385	0.177724997	1.235563112	-0.135877837	-0.151071203	0.950490874	0.448957057	-0.094860597	0.504759851	-0.246616714	0.318802813	-0.273662164	-0.159861816	1.106132432	0.393102055	-0.041044565	0.214038804	0.135218709	0.065157896	-0.385437804	0.337962782	0.545098937	0.69232547	0.518428689	0.304968458	0.514461588	0.294598808	0.328563315	0.552309131
CHEK1	-0.018338087	-0.424093527	-0.462661071	0.182780047	-0.461890555	-0.271021606	-0.39866609	0.436650998	-0.091396944	-0.190643814	-0.339501528	-0.276840454	-0.541072341	-0.314858768	-0.381063921	-0.379951414	0.007244502	-0.268341925	-0.360656515	-0.358332139	0.103170006	-0.517910259	-0.36747369	-0.400823927	0.008682927	-0.445308656	-0.259180829	-0.404425915	-0.392805565	-0.349965738	-0.450414807	-0.382910655	-0.958296941	0.411248309	-0.390866417	-0.302025135	-0.947784566	-0.619573405	-0.337654756	-0.432664494	-0.408537576	-0.288764966	-0.256651694	-0.368808633	0.039777458	-0.288991066	-0.40860324	-0.323610197	0.07728784	-0.36558445	-0.360697907	-0.438626389	-0.466596957	-0.568643832	-0.393805541	0.534998336	-0.166027082	-0.368120683	-0.068434109	-0.380272742	-0.47576326	-0.077528447	-0.264146308	-0.572193237	-0.169856617	0.173558501	0.055429441	-0.249274839	0.014961739	-0.353411564	-0.218354665	-0.27497707	-0.105554407	-0.351721091	-0.421877876	-0.417802821	-0.384664262	-0.478883538	-0.394107159	0.462807601	-0.442573562	-0.5491538	-0.140049244	-0.435424794	-0.592952021	-0.292885205	-0.235562643	-0.301619769	-0.297747826	0.522493066	-0.180277783	-0.339386073	0.474156593	-0.279943208	-0.224578205	-0.396906324	-0.459042824	-0.296411319	-0.377373861	1.897066361	-0.427751776	0.220125652	-0.287254238	-0.582314793	-0.182416528	-0.130351417	-0.048772302	-0.357442634	-0.5526335	-0.365107494	-0.199576341	-0.309872496	0.752922639	-0.278824421	0.021749655	-0.363342323	-0.142279036	-0.362350218	-0.447286241	-0.162816725	-0.197705367	-0.252606549	-0.51605049	-0.433243262	0.120151407	-0.380422754	-0.010944396	-0.358287801	-0.337074103	-0.442594888	0.021213329	-0.064378463	-0.472424446	-0.865706236	-0.153195563	-0.393131055	-0.554597448	-0.20947085	-0.51884244	-1.310029105	-0.628826588	-0.468216874	-0.899841336
CHEK2	0.276367791	-0.118866378	0.145941621	-0.884825866	0.172481904	0.079449189	-0.465097684	0.045755335	0.077007495	-0.353486909	-0.219750955	-0.25023593	0.105275232	-0.148786542	-0.520084908	-0.168796577	-0.806255205	-0.482737498	-0.217542785	-0.590928296	-0.981529056	-0.929484049	-0.133326374	-0.64208261	0.286618051	0.065253751	-0.210768178	0.037019637	0.144407273	-0.127208059	-0.979708512	-0.564515984	-0.741975096	-0.125231383	-0.165572468	0.243047332	-0.496861792	-1.667899779	-0.155672562	-0.127305408	0.349426778	-0.227748698	0.61462593	-0.103635066	-0.663659264	0.180253229	-0.164332615	-0.278284337	0.070675082	-0.132558755	0.906126319	0.788936015	-0.055060343	-0.490649276	-0.336315028	-0.352069947	0.626864469	0.782018096	-0.376768884	0.236963639	0.458733679	-0.700303349	-0.561879664	0.307998598	-0.414096693	-0.958103898	0.151596144	0.683025056	-0.010906755	-0.05820764	-0.616806257	-0.193785786	-0.934912168	-0.502975654	-0.156856485	-0.751391088	-0.339243213	0.022723591	0.026127161	-1.07519286	-0.462152713	0.075295895	-0.056345041	-0.365555537	-0.09017398	-0.159688027	0.278539647	-0.028814431	0.06427972	-0.630654715	-0.71537731	0.660041718	-0.42737257	-0.345549049	-0.118846148	-0.16762706	-0.713530938	-0.197545648	-0.088872264	-0.516844659	-0.374022683	0.084141802	-0.720303319	-0.451354463	0.475037585	-0.193774206	-0.56197104	-0.572743387	0.263854957	-0.463198452	0.087452035	-0.087238498	-1.01397315	-0.445179251	-0.631768322	-0.19953918	-0.145315839	0.598849149	-0.395298636	-0.107607396	-0.033034572	-0.135055175	-0.433984487	-0.326601518	-0.634423572	0.0284422	-0.242132958	-0.259916571	-0.520787318	0.265217631	-0.934940995	0.116070319	-0.54408723	-0.926714617	0.28487763	-0.432303954	-1.063903787	-0.907046467	-0.526942994	-1.7478328	-1.022111051	-0.502215165	-0.071061554
CLDN7	2.295618658	0.174472592	2.283386481	0.384024811	0.155503071	0.295451319	2.43593529	1.152176463	0.841900808	0.776301352	1.158172796	1.082408996	1.120649449	1.22111728	1.228325747	1.094470837	-0.463102356	0.612242139	1.787462554	1.449309619	0.630341975	0.339009685	1.710076549	0.997176371	2.669908913	1.517676305	1.079198858	0.035635766	-0.721834199	1.470526074	1.326948711	-0.00718614	2.717649492	2.777753122	1.417097122	0.085773835	2.16720433	-1.639608282	0.541632687	2.337556124	1.280109731	0.760993704	0.331546451	1.397122857	0.423931499	0.902987634	0.925374414	0.693209966	-0.019455226	-0.014834601	-0.38099802	-0.665513071	1.155666881	0.150409963	2.690342114	1.473384527	0.961980881	0.537384197	0.854332691	0.017789951	-0.155232083	0.266314049	-0.562891347	1.543472476	0.393980189	-0.142286591	1.798718531	-0.637991503	-0.163601732	0.980130559	0.565642857	0.512254978	0.525648787	0.350445127	0.857735252	0.551842031	0.505983862	0.32054369	0.002556376	0.600520452	1.263202973	0.888947725	-0.372375016	1.455722696	1.939050557	1.035291066	1.871641654	0.863872685	0.492243154	2.405910261	0.131142994	1.853377685	3.241878128	0.153037006	1.08669663	1.091210343	1.163601733	1.957344409	0.748098282	1.373629277	0.306711489	3.362209403	0.697956806	0.925939821	2.2717876	1.437447482	2.181843125	-0.379615427	-0.721216638	1.039955661	-0.355793355	-0.052968951	-0.097745347	0.874428112	-0.472327981	2.595934498	0.504153086	0.785032649	0.358222528	-0.053220279	0.544768264	1.350092253	0.073300988	0.011231359	0.191288352	0.47152504	0.671953041	3.54204645	0.215728753	1.058598715	-0.311647148	0.900781359	0.650768681	3.250470922	1.015177462	1.247188128	0.34756205	-0.391435167	4.152478905	2.156731085	2.914088013	4.380565343	3.12604756
COL6A1	0.524714693	0.823605089	0.392616736	2.739216404	0.869714316	1.022893841	0.892187819	0.948459423	0.865308508	1.989590233	1.06879647	0.721540166	1.102834104	0.591630461	0.707364184	1.285624063	2.561107431	0.358354663	1.052534491	0.147280087	2.544936082	1.848623181	1.111016722	0.814716306	1.149523937	0.67380329	0.34182214	1.291401793	0.546799703	0.194023206	1.593719841	0.376788773	2.067496092	0.906281677	0.110755456	0.616539122	1.400539606	4.924143144	0.919229412	0.815703124	0.536928819	0.650473156	0.770977918	0.842026203	1.160491264	0.437859449	0.215496693	0.469777302	1.062201894	0.721409396	0.808139402	0.627322173	0.690168905	0.952505816	0.578892144	1.236037096	0.895024894	0.379676334	1.682930645	0.624610838	0.962479983	1.658849237	1.941015686	0.310297804	0.31573973	2.289119544	0.837603188	0.212525165	1.535890583	1.07128833	0.972198083	1.085876288	1.699326636	0.782313954	1.445945597	1.00452528	0.684084531	1.40161489	2.153964943	3.930805631	0.586343783	0.457637711	1.749332445	0.805563967	0.539925603	1.051251597	0.03274821	0.67082139	0.925830257	0.894494961	1.104172354	-0.098302654	0.414162849	0.822804046	0.570431916	0.615254259	0.540931922	0.420097229	0.040074859	0.793500462	0.161713788	0.498010813	1.078292432	0.552665037	0.75240747	2.542835994	1.25202119	0.958829397	1.02852809	0.72383813	0.983770992	1.680718471	3.32749194	0.747041041	1.195777016	0.273236326	0.507648718	0.419805856	0.13136834	0.32039738	1.212687303	0.441730476	1.454474859	0.35137377	1.397015212	0.117380876	0.962676218	0.439244443	1.822892049	0.541615559	2.816227713	0.222304081	0.461492904	0.147138141	0.755847632	1.280135494	2.398795392	3.0879806	0.444550131	2.44780024	0.273743399	0.216680957	2.837113256
COPS5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.422077566	0	0	0	0	0	0	0	-2.021977611	-2.1042657	-1.096551155	0	0	0	-2.088551022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.705342812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.714213938	0	0	0	0	0	0	0	-1.646144811	0	0	0	0	0	0	0	-1.933957127	-1.860944543	0	-1.812742171	-2.020996119	-3.961750205	-2.500384484	0	0	0	0	0
CTNNB1	1.298735769	1.795414288	2.151219103	1.219464738	1.773435007	1.144726597	2.351514563	1.708391722	1.744852112	1.317082877	0.174373197	2.080374616	1.762701614	2.321865084	1.976662184	2.093178255	1.322940649	2.988571767	1.415824481	2.156319199	1.529875892	0.894762398	2.250283164	2.147559036	1.396572916	2.243474631	2.82239762	1.98169736	2.996585116	2.138271918	0.367408845	2.046254657	1.646431326	1.079246508	0.723146388	2.043246794	0.188784794	0.497615544	1.456819625	2.514957356	2.447036399	1.721051074	1.798135836	2.56058141	1.468186722	1.904942511	2.341196667	1.25710376	1.52211378	2.180085851	1.622346996	2.019820311	2.401708696	1.521904167	2.065755218	0.911907381	1.342790272	2.672582507	1.373522086	2.216240562	2.72239165	2.169767011	1.585746463	2.681060992	1.962595377	0.479638792	1.344650142	2.658536245	0.750970651	1.7806979	1.543977576	1.654585328	1.144547516	1.558951686	2.192305262	1.815162864	3.218407748	1.77197197	1.720305452	0.843060981	2.513621007	2.232695905	1.124535624	3.083024758	2.652240726	2.067225235	1.780849473	2.050265626	2.0700466	0.475542615	2.029500033	2.827353068	0.807239888	2.263129354	1.486301042	2.597686191	2.128083731	2.875479806	2.129861766	-1.042777158	2.735899807	2.134653573	2.299104851	2.737373557	2.601970646	1.664625024	2.171383874	2.694844291	2.924050234	2.285501422	2.295472216	1.075616841	-0.055445268	1.918475089	1.619977985	2.120900032	2.646184573	2.557413122	1.794351364	1.794118409	1.96644241	2.305234045	1.576813226	1.488427041	1.543973635	1.547730973	2.131141158	1.07348012	1.119793311	1.291545597	0.853873953	2.127044466	1.583026128	2.033044741	1.19321107	1.597595808	0.960547853	1.207671368	1.556864486	1.287769986	2.435200962	1.402941477	-2.302205339
DIABLO	0.79914928	-1.221645659	-0.062268718	-0.392793182	0.158674094	0.273226442	-0.161573361	0.398042175	-0.253520709	-0.073797628	-0.075984483	-0.704444261	-0.413967127	-0.540487858	-0.368282426	-0.509276499	-0.09017711	-0.04098767	-0.154751499	-0.27516949	-0.701031464	-1.046323491	-0.310646709	-0.001032138	-0.69225004	-0.09310981	-0.20387237	-0.103828058	-0.306846898	-0.502550267	-1.412523853	-0.996401096	-0.849562396	0.947968892	0.004995519	-0.751173078	-0.554129164	-1.26952498	0.226624903	0.250612991	0.287199916	-0.46780106	0.047871621	-0.323918823	-0.383964531	-0.663513075	0.416924421	-0.741459666	0.223562977	0.104229901	-0.128746346	0.202141699	-0.553048319	-0.38574309	-0.070912529	0.664255105	0.017596302	-0.0304508	-0.151086955	-0.030829923	0.061913679	-0.342288715	-0.294253459	0.592005959	-0.280536996	-0.628520328	0.304965684	-0.10474013	-0.35648379	-0.260750315	-0.588689682	0.048391217	-0.442572895	-0.250150441	0.185853945	0.037873948	-0.011279696	-0.168600838	-0.451869946	-0.545903048	0.414130812	-0.212884809	-0.678105575	-0.180259047	0.193883031	-0.270653727	0.689891252	0.125918742	0.189652415	0.7006916	-0.088632413	0.018607309	0.54779182	-0.28101686	-0.55828286	0.020813146	0.077240524	1.209273537	0.34023464	0.49904674	-0.372986324	-0.054219592	-0.063255089	-0.361260987	0.263184298	-0.385819752	-0.497466516	-0.477610908	0.386464352	-0.474150277	-0.436509583	0.126695381	-0.740307268	0.138530631	-0.41648243	-0.243795725	0.559999007	-0.208418235	0.551885544	0.600871103	-0.176666218	-0.498168364	-0.336651523	-0.000804093	-0.052206457	-0.053834062	0.453800413	0.441923386	-0.190373232	-0.377566354	-0.717892707	-0.580743704	-0.600483272	-1.406113787	0.452302005	-0.327707056	-0.988230442	-0.068570711	0.156634386	-0.604019463	-0.580390482	0.02706132	0.631253987
DIRAS3	-2.771400592	-2.930740138	-2.65002242	-2.213181996	-2.77405803	-2.351743907	-2.969603339	-2.753201606	-2.562136333	-2.743655021	-2.577172775	-2.97817066	-2.97855495	-2.917562972	-2.873424618	-2.566407509	-2.546304462	-2.978704112	-2.739447934	-2.128062014	-2.347335569	-2.975616791	-2.815557994	-2.978211669	-2.498035561	-3.175790669	-2.956232457	-2.522904422	-2.982824981	-3.201283658	-2.606978564	-2.448415148	-3.489094461	-2.724247395	-3.060104861	-3.136804064	-3.692358664	-3.118679599	-2.736620896	-2.726882039	-2.926644785	-2.919837179	-2.653524742	-2.563522379	-2.445118586	-2.796315559	-2.670758577	-2.873941261	-2.771206011	-2.802471803	-2.850806995	-2.910501531	-2.794393761	-2.852939087	-2.780499736	-2.406132185	-2.761263609	-3.00695959	-2.724334351	-3.004966491	-2.995683986	-2.669834517	-2.508007769	-2.824313046	-3.40684329	-2.242163462	-2.729939388	-3.00965972	-2.616113994	-2.968344017	-2.656414904	-2.812190341	-2.672952991	-2.891008486	-2.890106533	-2.870216521	-2.909649213	-2.80801825	-2.828614945	-2.180450314	-2.905434075	-2.846091298	-2.718194316	-3.016199329	-2.630848603	-2.604020436	-2.929702527	-2.767224935	-2.844375167	-2.600171424	-2.851661001	-3.280320818	-2.583631292	-2.934908353	-2.970749869	-3.005440187	-3.094930129	-1.90123475	-2.302344851	-2.217331652	-2.946752955	-2.989773861	-2.79924227	-3.022671154	-2.933705517	-2.756845833	-2.93634544	-2.984405395	-2.759628036	-3.074986527	-2.711040493	-2.705307017	-2.168493144	-2.484722133	-2.73570513	-2.94426989	-2.834847577	-2.898610607	-2.913699705	-2.783715375	-2.846314831	-2.852361501	-2.68366568	-2.691485214	-2.59341592	-2.971732381	-2.73310251	-2.998971746	-2.767977681	-2.759530052	-3.204989073	-3.044246182	-2.74420084	-3.647031405	-3.087545572	-3.302604323	-3.838442951	-3.417581834	-3.669728321	-3.463936829	-3.413773235	-3.608882751	-3.085902177
DVL3	0.869780476	0.557565704	0.788324259	0.227088326	0.748932198	0.977233429	0.7932613	0.893510536	0.566326891	0.337450956	0.869443239	0.451964551	0.859137059	1.09257017	0.571587713	1.141043957	0.282002567	0.831351233	0.299890677	0.568991782	-0.061182021	0.209139726	0.648931614	1.108161685	0.579686236	0.63292442	0.833842982	0.866685513	1.513556539	0.76332912	0.415940685	1.400967507	0.016397051	0.227453428	0.531745961	0.58559794	0.463559723	-0.567272018	0.91203737	0.591157348	1.413255341	0.618464704	1.037278613	0.822691484	0.919516116	0.755563848	1.280970031	0.75273914	0.444331913	0.834913042	0.609238818	0.682648994	0.567138534	0.559140686	0.422351271	0.387571868	0.449399422	0.705592783	0.757472407	1.055183506	0.919238424	0.759237777	1.43532205	0.887358808	0.839406073	-0.041048336	0.335428996	0.844539496	0.162921729	0.378494489	1.079908524	0.608413217	0.52302697	0.678293039	0.312359271	0.559915239	0.706998153	0.79369295	0.626614652	0.290626931	1.175462761	0.877855962	0.660339539	1.148056391	0.670757867	0.329075042	0.834833446	0.680588613	0.552591726	0.851087516	0.919609329	0.575417391	0.880523658	1.212648308	1.005555538	0.468432886	0.658799799	1.211275517	1.0756723	0.019841006	1.264743987	0.757276811	0.833402312	0.677169906	0.580621074	0.406906903	0.867290535	0.990786168	0.764542189	0.831915362	0.70322926	-0.354661383	-0.102770761	0.563429349	0.51011477	0.859619037	0.849611122	0.820618682	0.549033905	0.493308709	0.462900056	1.170962761	0.257763931	0.725637971	0.501290358	0.933186971	0.545171948	0.644979735	0.199741235	0.472148539	0.028638361	1.221577773	1.128747739	0.294866846	0.525966341	0.355820974	0.314641069	-1.013625318	0.932883902	-0.308873996	1.013166431	0.962591768	0.108274746
EEF2	0.767764879	0.802746051	0.476014133	0.174492009	0.621689068	0.93898315	0.594820947	1.114579318	0.704078154	0.569432255	0.903858068	1.485197747	0.762094642	0.462918397	0.725130643	1.000260779	0.659893541	0.994051213	1.056626407	0.448314345	0.065203957	0.234196203	0.653943475	0.82970251	0.484787074	1.617817218	1.095653403	1.331028335	0.607315356	0.519599316	0.194678828	0.448104132	0.652537509	0.214735711	0.442293981	0.175692108	0.901175026	0.562347165	0.730971555	0.737116873	0.805089591	0.448397434	1.336806252	0.370724473	0.481022453	0.925297717	1.047998849	0.729440187	2.099467084	2.18093554	1.055724934	1.171038695	0.247078241	0.304120726	1.361746002	0.925763864	0.707385987	2.202558405	0.842254368	1.483705091	1.261551422	0.876591352	1.747494286	1.368978207	0.725284618	-0.027344198	1.10873667	0.722534186	0.550373728	0.909014425	1.073200124	1.09030769	0.572332649	0.618502596	0.411805854	0.442335535	0.631720115	0.951651723	1.350573756	0.045110438	1.840063937	0.75287082	0.943675568	1.810431444	0.863767483	0.818155733	1.381425196	0.897382868	1.471395272	0.265314332	0.788661103	1.628089529	0.392141209	1.084331382	0.967708436	0.61423729	1.413446137	1.228691878	0.540175776	0.507025152	0.726688765	1.340758726	1.070440957	0.766166964	1.775959845	0.980271851	0.921697441	0.581327015	0.837070496	0.777103308	0.420129183	1.077705457	0.196969514	1.164877862	0.778146374	0.55265185	1.016530846	1.00636076	1.070998721	1.255639429	0.89888119	0.859825917	0.81167593	0.852649437	0.83275056	0.964717783	1.590734228	1.102883363	0.489608155	1.121157949	0.295220047	0.471390361	0.285775338	1.342733892	0.91142098	0.974417851	0.218063251	-0.21084496	1.628060135	-0.050498445	0.807466112	1.587362628	0.323109426
EEF2K	-0.519280709	0.53819317	-0.494088766	0.18214611	0.03859931	-0.13941677	-0.168574128	0.015096507	-0.6486417	-0.322867891	0.144319705	-0.143047161	-0.186988106	0.054341159	0.121831726	0.749385804	-0.10639233	0.186501546	0.370972394	0.648267389	-0.215749337	0.060915872	0.185810517	0.259731453	-0.540530383	0.254746097	0.123328979	0.194222514	-0.268466113	0.202752918	0.029997617	0.711236733	0.432504527	-0.424018839	-0.601492395	-0.114938966	0.121475486	-0.607908135	-0.121533175	0.305387175	-0.252469145	-0.518518704	1.26306433	0.251522683	0.001826119	-0.455546655	0.516718002	0.689644371	-0.811947135	0.118238931	-0.078372332	-0.147864238	0.411848917	-0.008764573	-0.272011314	-0.839086575	-0.534137094	0.019007724	-0.039421113	-0.148520969	0.054103571	-0.170005504	1.28289471	0.536179216	-0.03567323	-0.320875059	-0.213402212	0.000182913	-0.214864783	-0.103399819	-0.125272814	0.018434252	-0.337133816	-0.035498467	0.498645156	-0.127144936	-0.194062822	-0.258297595	0.292676455	-0.152410231	0.167376596	0.360513392	0.44276888	0.441220373	0.283864825	-0.093103811	-0.292451318	0.30768333	0.360507293	-0.899061928	0.232742898	0.599026261	-0.038050263	0.431857884	0.203732111	-0.329352143	0.466221059	0.17255738	0.13141304	-0.796070172	0.163687227	-0.384214568	0.112560776	0.452380356	-0.285752834	0.176420769	-0.21865986	0.181234426	0.037691321	-0.408666456	-0.177394095	-0.726596463	-0.425676592	-0.249958037	-0.365130129	-0.074134378	0.281647899	0.289813718	0.274063464	-0.272535667	-0.230092525	0.180510682	-0.659367638	-0.184986788	-0.62156496	0.693202461	0.240091238	-0.440947023	-0.542849645	-0.04046145	-0.341412419	0.334620359	0.049725551	-0.475790649	0.497697676	0.416161554	-0.007580368	0.066669867	-0.973432186	-0.986312884	0.599608618	-0.239422314	-1.93537253
EGFR	-0.345466367	-0.19066168	0.28525541	0.249384949	-0.409140195	-0.268110938	-0.429158867	-0.094887015	0.041201825	-0.207700306	-0.095169815	-0.537241184	-0.209751452	0.25154724	-0.419048187	-0.094929135	0.193707373	0.253338022	-0.271228889	0.1862717	0.265280255	-0.004537052	0.150128764	-0.346176654	0.248414938	-0.311115526	1.191008376	-0.100705523	-0.106567685	-0.036716628	0.223466123	0.160382257	-0.339400317	-0.518354234	-0.142136443	-0.381155643	-0.265207933	0.692043236	-0.197868965	0.495893345	-0.349323743	-0.482492303	0.199870847	0.200413767	-0.152331521	0.0233212	-0.019409653	-0.244929489	-0.143682159	-0.107216042	-0.275555607	-0.148235422	-0.397352392	-0.457512955	-0.061480103	0.661417604	-0.270092284	-0.329348211	-0.180893434	-0.261155883	-0.235962236	-0.14356527	-0.093125518	-0.121085274	0.730816062	0.475058909	-0.091602975	-0.438451988	0.079047857	-0.268728804	-0.091536712	-0.383031689	0.007000328	-0.20937964	-0.239278643	-0.345478118	2.192963799	-0.039095146	-0.193896748	0.284827081	-0.340409105	-0.487480483	-0.069256267	0.479769625	-0.21617297	0.083679479	-0.246854318	-0.277341005	-0.129637936	-0.066592869	-0.101660699	-0.184672094	-0.164649895	-0.333267942	3.137909463	-0.248522721	0.547403368	0.323799002	0.045771086	0.436317399	-0.313168821	0.066107658	0.064641573	0.083328521	-0.016358972	0.053306678	0.524475369	3.123831884	-0.290138413	0.105624145	-0.470381223	-0.364834232	0.753820461	-0.135169765	0.381435008	-0.237948181	-0.166613253	-0.429116921	0.121409325	-0.122803554	-0.021315247	0.220958661	-0.262007675	0.098413276	0.10998774	-0.268901292	0.372046324	-0.103607081	-0.001058363	0.018992659	0.193796493	-0.314167898	0.030151027	1.164629904	-0.223443798	0.286717343	0.167617307	0.473067439	-0.151043748	0.202492678	0.397779407	-0.578978422	-0.047960511
