TCGA-3C-AALI	TCGA-A2-A04Y	TCGA-A2-A0CW	TCGA-A2-A0D4	TCGA-A2-A0EY	TCGA-A2-A0SV	TCGA-A2-A0SW	TCGA-A2-A0T3	TCGA-A2-A0YG	TCGA-A2-A0YH	TCGA-A2-A0YT	TCGA-A2-A1FW	TCGA-A2-A1FX	TCGA-A2-A1G4	TCGA-A2-A25B	TCGA-A2-A25C	TCGA-A2-A25E	TCGA-A2-A4S3	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A7-A2KD	TCGA-A7-A6VX	TCGA-A8-A06N	TCGA-A8-A06R	TCGA-A8-A06X	TCGA-A8-A06Z	TCGA-A8-A075	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A07W	TCGA-A8-A081	TCGA-A8-A082	TCGA-A8-A08G	TCGA-A8-A08P	TCGA-A8-A095	TCGA-A8-A09C	TCGA-A8-A09I	TCGA-A8-A09M	TCGA-A8-A09R	TCGA-A8-A09W	TCGA-A8-A09Z	TCGA-AC-A2BM	TCGA-AN-A0AJ	TCGA-AN-A0AK	TCGA-AN-A0AM	TCGA-AN-A0FF	TCGA-AN-A0FY	TCGA-AO-A03N	TCGA-AO-A03O	TCGA-AO-A03P	TCGA-AO-A0J3	TCGA-AO-A0J7	TCGA-AO-A0JD	TCGA-AO-A0JM	TCGA-AO-A1KP	TCGA-AO-A1KS	TCGA-AO-A1KT	TCGA-AR-A0TQ	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TY	TCGA-AR-A0U2	TCGA-AR-A1AW	TCGA-AR-A24K	TCGA-AR-A24N	TCGA-AR-A24R	TCGA-AR-A24S	TCGA-AR-A24Z	TCGA-AR-A250	TCGA-AR-A2LK	TCGA-B6-A0IB	TCGA-B6-A0RL	TCGA-BH-A0AU	TCGA-BH-A0BF	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C3	TCGA-BH-A0C7	TCGA-BH-A0HU	TCGA-BH-A0HW	TCGA-BH-A0HY	TCGA-BH-A18L	TCGA-BH-A18U	TCGA-BH-A1F2	TCGA-BH-A1F8	TCGA-BH-A1FD	TCGA-BH-A1FJ	TCGA-BH-A1FM	TCGA-BH-A1FN	TCGA-BH-A202	TCGA-BH-A204	TCGA-BH-A209	TCGA-C8-A12M	TCGA-C8-A12U	TCGA-C8-A12W	TCGA-C8-A130	TCGA-C8-A1HG	TCGA-C8-A1HL	TCGA-C8-A1HM	TCGA-C8-A1HN	TCGA-C8-A26V	TCGA-C8-A26W	TCGA-C8-A274	TCGA-C8-A27A	TCGA-C8-A3M8	TCGA-C8-A8HQ	TCGA-D8-A13Y	TCGA-D8-A1J8	TCGA-D8-A1J9	TCGA-D8-A1JC	TCGA-D8-A1JD	TCGA-D8-A1JE	TCGA-D8-A1JI	TCGA-D8-A1JJ	TCGA-D8-A1JT	TCGA-D8-A1X5	TCGA-D8-A1X6	TCGA-D8-A1X7	TCGA-D8-A1XF	TCGA-D8-A1XL	TCGA-D8-A1XR	TCGA-D8-A1XZ	TCGA-D8-A1Y1	TCGA-D8-A1Y2	TCGA-D8-A1Y3	TCGA-D8-A27N	TCGA-D8-A27R	TCGA-D8-A27W	TCGA-E2-A109	TCGA-E2-A10C	TCGA-E2-A14O	TCGA-E2-A155	TCGA-E2-A15A	TCGA-E2-A15K	TCGA-E2-A15S	TCGA-E2-A15T	TCGA-E2-A1L7	TCGA-E2-A56Z	TCGA-E2-A9RU	TCGA-E9-A1NA	TCGA-E9-A1NF	TCGA-E9-A1NI	TCGA-E9-A1R4	TCGA-E9-A1R7	TCGA-E9-A1RB	TCGA-E9-A1RE	TCGA-E9-A1RG	TCGA-E9-A226	TCGA-E9-A228	TCGA-E9-A22A	TCGA-E9-A22D	TCGA-E9-A22E	TCGA-E9-A22H	TCGA-E9-A249	TCGA-E9-A2JS	TCGA-E9-A3HO	TCGA-E9-A54Y	TCGA-E9-A5UO	TCGA-EW-A1OX	TCGA-EW-A1OY	TCGA-EW-A1OZ	TCGA-EW-A1P0	TCGA-EW-A2FW	TCGA-GM-A2DO	TCGA-LL-A5YM	TCGA-S3-AA17	TCGA-Z7-A8R6
ACACA	10.5309524874104	10.6581400604373	11.0131900538527	10.8892605784058	12.5024141475338	11.8451410960863	9.70642349296872	11.5694046956719	11.7667400798456	11.340167227332	11.7377543523603	12.0657627976182	11.3169207020567	11.5970981443047	10.8971118239136	11.4777076801769	11.7590934004608	10.075479149488	9.69128638980269	11.1584455928324	11.7416776449459	10.7970291950903	12.2392613836968	9.75807993766606	10.9750741206587	13.0199798421709	10.7544115346684	11.1325125820883	11.515813160288	11.4481369594497	11.7479789458053	10.6530241786467	11.8193448627599	11.6591976419283	11.5658446609013	11.6509529959782	10.4032464158398	11.3778937504475	12.1185907355306	13.3025104119736	10.6304764599078	11.909049265363	10.5678230144009	12.211270820323	11.351463802951	10.7188496348626	9.9926976309475	10.732633830142	11.4857337295046	11.1240566735066	10.3753544433099	12.3426247434307	10.897179908574	11.3178308894607	10.3903839468929	12.1533113513543	11.5293817476697	10.3090783925245	12.5757755798748	11.729867119194	10.2895117403927	12.494078039313	11.5141962476937	12.3371005868485	11.366568107217	10.6104066305695	12.3821160220376	11.4061146348078	12.2305128620379	11.4449579234921	11.0412005371584	11.5359120051729	11.8998855624603	11.2895405580409	10.1333991254172	11.7728918663686	12.2512959962237	11.8212079518972	11.5497365452293	12.3006013780231	13.1927181618385	12.8498937360213	12.2487073782725	10.8893214285066	11.8642403220988	10.3430191128678	11.3413909486536	10.9193549813142	11.095126656982	12.6945385392907	11.7110173134445	10.7768277866539	9.40508613748693	11.3438408323295	12.256152654721	12.6035730310417	11.3973965478016	10.9668803164538	11.4197706142213	11.4180845085923	10.0742217589432	12.9898042578743	10.6186516237442	11.117169050796	11.4747554305078	10.6082548219779	10.0458824967906	9.89850616185421	13.1725962715911	12.3700062155009	12.569725095475	11.0228116509156	11.9569024597819	10.8186860222237	10.3788908877489	11.2010334300505	10.8124340470804	11.7979937937495	12.1361548497613	11.1717647668676	11.8209687175022	11.1659182180613	11.6365204019995	11.0779973213745	11.4876039188656	10.4809113460477	12.1726868953963	12.215187148297	10.9542399396175	11.6364796187805	11.2233863469486	10.7887754195502	12.092740626459	10.4718682381392	10.5265481432243	12.3048475371018	9.6319591373373	10.0082185055509	10.9720823085625	10.4353994046744	11.5091465331987	11.5866334058997	11.3914154564844	12.2744363957139	11.6190186073305	11.8588513243896	11.0841838818755	11.3606331325494	10.7372219878833	9.45569709469215	10.8221644929646	9.46501125833714	11.3573925516139	11.0823752765268	11.8887850986221	10.5755297927076	10.3392153446561	11.8417176505024	11.193260451951	11.4911115208181	10.5666724753735	11.48417842038	10.8333645068646	9.36515228266116	10.4327819816117	11.3706111293732	10.6968023890378
ACVRL1	7.42208159050668	8.63949265849756	7.44066987510701	9.00129840464155	8.39771741052135	9.33862051669796	9.06793444420952	8.62376446057416	7.74120404138162	8.55998119415983	8.18186783505167	7.39019475677498	9.2058763149675	8.0283978661932	7.8676988209975	8.58037917967886	8.31137141703378	8.14948293988846	8.14229089345296	8.6004667604779	8.42946951150627	8.59817163392984	7.66318804372844	9.34700341288528	8.35700209226498	7.85177402293208	8.53258190708242	8.6860977769674	7.89390214949564	8.23052967362841	8.16925359129145	8.24697805961472	8.31622269121917	9.09973703568063	8.70949398293478	8.12063705847541	8.22379418139556	8.16462036993538	8.53942638295448	8.82616075062134	8.3397787569259	7.77052514968752	8.52454955042552	7.71759417682425	8.28065479319892	8.98408516202247	8.7478640118507	9.14809520268778	7.81668929624149	8.43714865622657	7.62414477154729	7.80542144617176	7.69480359981312	8.62295230735376	6.45186718277867	7.47424133442669	8.61751154441836	9.06984982654005	9.55579890334369	8.86877626435191	8.56460681090278	7.84263319706453	9.22229258853802	7.14171888181782	7.82423959973712	8.1687673754766	8.98645928975655	7.65154685971368	8.98368624414556	8.35619223972689	8.14382195106773	7.41655266026524	8.17895858816768	9.29944844752556	9.34921265908329	8.61319642900555	9.96905549098881	8.9109874371914	8.11496039033578	8.30589758208091	8.62344989690804	7.66549936598476	8.18405708794553	8.35538633739997	7.70766282538605	8.06043114313129	7.5403373062305	7.82313791929853	8.34138094059867	8.41962315862288	7.78758917982879	8.70629224781876	8.72874704530318	7.97154355395077	9.00850425652698	9.54956714048925	8.21166445265603	9.27130661073963	7.76723103702388	8.08724005496229	8.05425157083361	8.691635356601	7.49367935366251	7.64400045206582	9.33017069535257	9.42893797255948	7.4218880988206	7.65654642353774	8.49174889792507	8.32701363786398	8.15586558088806	8.47437114323017	7.83922898779024	8.53194673025023	6.81219014367793	8.34907772202513	7.69444146882196	8.35779829738116	7.75890275394331	8.39458273556305	8.14092177319186	8.06700942247463	8.88764102287903	9.84801569152433	8.275914966599	9.22209451269799	8.67787112547474	8.69265385682328	8.37781785308364	8.751768312118	7.52800081647315	7.94205699291193	8.58956875794325	8.9223286937609	8.5872487124719	7.77079601692179	8.56981004882082	8.74891737025725	8.55094682522647	8.81173110835542	9.89672140982861	8.66201674610098	8.48171871919596	7.77581436693413	7.73307635097263	8.36017110823895	8.8794699124296	7.72679035462297	8.8060307706814	9.38680448122541	8.72456842211311	9.78209071237609	8.0095375302269	7.59832798207262	8.04068972914865	9.11298416143506	7.605257262939	8.42047398063586	7.40583923533103	8.29068703332608	8.89755204793478	7.76922956905277	8.9443489627216	9.46094729140651	9.54672279210955	9.25757877498959	8.42816752131688
AKT1	12.1405486159129	12.4172512666835	12.014547083454	11.7408516873474	12.8235821951471	11.5460214424463	12.6145442191063	11.7692799928623	13.2011391363046	12.2313562020068	12.2383927964359	12.2646800975435	12.061998901843	12.1218734301196	12.1482700141358	12.7506693065241	10.8614203937215	11.5806637090845	11.8301071383175	11.0776435732335	12.2203178614222	11.6201006653418	11.5365920611641	13.2708369655332	12.1669852723852	11.6551326525617	12.9219840839908	12.8349884628042	12.109657651062	11.315189196191	11.9109911835512	12.5767205250802	12.501130588805	11.8624668894273	12.2564622880144	12.4304656194962	12.4308236320102	11.7918832420433	11.3661309351781	12.1892840645984	12.0303257315881	11.216424549993	11.5824807352409	13.2232671723677	12.3428830398208	12.3938435748706	11.6848932332718	13.2195179564901	11.8401878240405	11.5379657676113	12.1705447763225	12.0762210307608	12.967795441788	13.0617120793819	11.541812943746	11.1018509557964	12.5411958577358	12.6283544004902	11.7472657040529	11.1001366712854	12.6311292986149	12.8743205372676	11.091587449739	11.8214431603738	11.7401855199754	12.3064149127422	11.9707566107434	11.9649905841019	12.2740024328279	12.0364930310925	13.0923789123559	12.4435211836832	11.6297527603487	11.5808756564414	12.0361598725353	11.7828385374668	11.8937376109246	11.6410176016202	12.6418282294255	12.0043152849308	13.2896587043808	11.9747694835494	11.4387346841349	10.8813969642865	10.3740613698151	11.1908864263356	11.7376698631775	10.10192316062	11.7527235072388	10.9181327625314	10.3603972003791	11.4071137127353	11.2265085298087	12.711798160798	11.5528851974301	12.426424637553	10.5872055745292	12.8339692588129	11.1571384748723	10.8655631681612	12.0076195055265	12.5071033483729	12.1016934054549	12.0527819939504	12.0197540299701	12.6025318552826	12.5288740624116	11.4915474931397	12.8845445026788	12.1180942788317	12.1046085811538	11.1657612317216	11.7126344677601	12.2387391000889	10.4932950705036	12.5111571721487	12.0069676791335	11.6390648064178	12.1694772206072	11.465908162657	11.9458095849008	11.7758036695855	11.8863977247359	11.664065004165	11.5520974772629	12.6709283883117	11.8035903126676	12.0627410011752	12.8426292689213	13.2401354126049	11.4572885272165	11.5658113480792	11.8717589591349	12.9117496210214	11.4947705999518	12.006960668647	12.1766126240845	11.6298893352244	12.3576921987343	11.5743806549882	12.6999627869898	12.4844226494393	11.7454474408973	12.8511165526932	11.1740330820753	13.008720983309	13.1232225793961	11.3963104328061	11.9571818665443	11.6138078778208	13.0664171913371	11.9774409295869	11.792534099662	11.7333162049613	11.8007785919862	11.5477910437912	12.8323085478499	12.4623642335127	12.0419465669892	12.0281512615154	12.3193193061349	12.1024153699418	12.3740640875713	12.3970649146716	11.6214383605727	12.8591115441133	12.8946453721674
AKT2	11.0219862807215	11.4907907214192	12.4234993869923	12.4173910528752	11.804207672407	11.0830338181472	11.6596793207779	12.2583304726124	10.8073388204606	11.6784372875762	11.4326097534798	11.9110773471404	11.6219465428173	10.819021469548	10.8555926649153	11.5379123970866	11.3616696794928	11.8792003179474	11.4072518286445	11.1780796877693	11.0515964177043	11.4196073589148	12.5813912649795	10.506853014093	11.4767360797282	11.6566080935768	11.2314432090352	11.0848415986339	11.9372671406841	11.4844302022563	11.2864133693703	11.06568539467	11.1208210593377	11.1672613226302	10.9995068070527	11.5994433321656	10.6376301692124	11.2984349389506	11.0781975177337	11.0241423458978	11.9589187800382	11.514354075062	11.5335438816669	12.4672565509163	11.6915298030492	11.5659731460099	11.699490036003	9.81193175364959	12.4946831106376	10.8930436127947	11.9491117504459	11.8496318482022	10.845905550004	10.6663838001729	10.6901900850859	10.5216593240339	10.6717091207235	12.0267274525611	11.2733934997357	11.7082993385628	11.7144859468044	11.3735720902864	11.5121429191559	10.9008139886808	11.2278686034893	10.7745235295902	10.9137421299551	11.4179896065851	11.6541213277626	10.9163348162446	11.5244094864166	11.7495133176008	11.8377461820171	11.7055978313777	11.2105374165108	10.8258094729412	11.6666678406904	10.8121291613839	11.558765082122	10.8693162268927	11.5714113612119	12.316728415108	10.962953827627	10.039426311836	10.7212786597466	11.1214040056885	11.2406184368594	10.0788979863017	10.8789781710008	10.7123980290875	10.4602408583124	10.6457214701406	11.1968111085376	11.1998011511434	11.3884263498205	11.9157374919117	10.8348739370266	10.671399532359	10.606192355521	11.0148573813164	11.3351781780569	11.3717984207025	11.4234731247064	10.3841037859338	11.2334219516813	11.6363572622059	10.0861760412683	9.99305159531495	10.8653234439595	11.0733583405977	11.3573375637328	10.4093166778642	11.383207470622	10.7456827263949	10.5758322940442	11.0953772416463	11.5024390114263	10.9261551286761	10.9061841032038	11.5365192133534	11.2968645992179	10.2847431451254	10.9457437570093	10.9393073978927	10.9337127820071	11.8938134374822	11.6077602837694	12.4274385637151	12.0444795036121	11.580880366029	10.7455314758372	11.5328039581562	11.7222738914221	11.0979004441958	12.0197818241484	11.4796186084694	11.2908425150803	11.24097016757	11.0639680005923	11.3476933354436	10.6435405657119	11.0968864231854	11.48899493307	10.1359785640469	11.3203436419074	11.3413186666966	11.0643924881411	10.514605576749	11.4403864586684	10.9596832292894	11.9629791241501	11.1043825296582	10.6004147235157	11.3987543785285	11.3845301501431	11.6705279055074	10.9872853325314	12.3277378809684	11.3670160711163	11.2062573780473	11.4791183718456	11.78108098415	11.9316498196209	11.3618944406145	12.1007575957788	11.8568612283198	11.3661637276766
AKT3	5.47281266619239	8.04784916812519	6.99059187258758	7.64878897770426	8.21081743208921	10.2415422919503	8.33157982783986	8.41902054054847	8.1540028826188	8.57213554196245	8.09060470498112	8.38461109114082	8.57749303031318	7.43100443376264	8.9505092401624	9.05015611013558	8.71487055010326	7.60476076950626	7.16646439740094	8.55651371837025	10.7410877234886	10.6480069779994	5.82678997549975	9.44152497771558	7.59432460392485	7.22096834548687	8.49436360459234	8.74359574981711	7.2165906692058	8.32933890784198	7.32811838395943	8.29920801838728	7.98389426508689	8.72106158242215	8.66878218415125	8.02503433308286	7.90379751036697	7.19437274113122	8.80942409132633	8.77459929939886	7.28767544608365	7.87386855309252	8.03388547085333	6.9928137408313	7.82397221706383	8.0928416919977	11.4522051983486	8.70086622117327	6.9146960629667	7.78824197711818	6.3963478986621	7.48625581656949	9.8339542418993	8.5218281124041	7.21800615028443	9.07249976454101	8.55083526796565	8.25290192045027	8.6710350174771	7.29533732385392	7.82280024184883	8.1550863747656	8.84532695446021	8.10613890244872	8.7946725392554	8.36694287676681	9.2092803293269	7.48087096552739	9.22764000818501	8.87771664710125	6.57555739858455	2.95776605095566	10.3324394170209	10.5017476355344	8.8611954918582	8.61991548924626	9.86949051450824	8.62811741045916	7.51149966588117	7.46262496291873	8.35360118082267	7.35506032552875	8.66481702221578	9.65784183407143	8.28698738742763	7.89802086737982	7.44647956561863	9.79381949414082	8.63929729147105	10.0572200941409	8.73828820957354	11.3144246353943	8.55239244238019	6.8149605130157	9.23824947405377	8.66779634912113	7.81595961821486	9.53194283259663	7.05638843922441	7.68834123977312	7.81269074296491	8.63417939257339	7.60444944766837	8.37218163092753	8.56554767374987	8.53795606402637	7.74028672977175	8.99717101107886	9.08235664673537	8.79811209506219	9.16069081708494	9.1779526635468	6.72704913033868	9.47440764985184	6.908308548686	9.02186000599085	6.42978666743663	8.73696333995344	7.80471830766653	6.80223199854532	8.23251206712606	8.48108093189214	9.13641186778498	9.3406779790673	6.03074878551045	9.0543682582758	8.17386698497704	8.66413791196203	7.98058517302872	7.52853225056012	6.49150039443214	7.62901412151417	8.52588094851987	7.96230030084787	9.01370789903988	7.16095043219774	9.55958549662555	6.78276238024162	9.32327097946057	8.4541841202098	10.0687648450082	8.43090410726462	8.47044738529108	8.35858087741003	11.3716677575843	8.14213259150209	7.48309828123152	9.48489739298971	8.13174380361898	9.67926719830936	8.0761956393291	10.4435755728642	8.11957924626757	11.8390817208526	7.9490796418743	10.4085951127981	4.44192163962567	6.58699136616163	6.68889369507358	9.21249152148565	8.23539678730403	7.89912728198134	7.89522384299159	8.01061202172265	6.42768494231705	7.91190126068106	7.77827429533858
ANXA1	8.70681025133857	11.089662334497	9.25401289508342	10.2155208660105	10.3364954020328	11.3366348680485	10.9857850248338	11.5404816444649	9.90464365259476	10.994749416444	10.0226036189073	10.1424772589706	10.3661036075266	9.46946681117615	10.9938795327197	10.3594750488495	10.6158503000216	9.73196555297488	9.75063664998723	9.93088514710565	10.825197314248	10.3362052695267	7.61503367808316	11.4195546919717	9.7875140891994	8.71066869967463	11.0168013248558	11.0842503315276	9.42234444524334	10.2713696465625	9.5230130002552	10.3271034862193	10.3884801654598	11.3398889640302	10.3463142684501	10.3002724719412	10.6590504301969	9.83990291626751	10.6630599237478	10.1715771431511	9.75600415668847	10.0514808653413	10.9477318970318	9.1828536582223	10.5554039742776	10.7552464614774	10.6031626795344	11.2712937697714	9.82999222437295	9.81202484358903	8.50977896233259	9.35249150783878	11.1176755649087	11.3107377340865	10.2892696494192	10.5704439560612	11.1810342020537	10.5408835842468	11.2445838501508	9.99096903775501	9.74290390944313	9.55946695739888	10.920211407791	9.5278933335766	10.3038948809283	10.3941625485231	11.7362919913995	9.64656591011183	11.541111139052	10.3791075655611	8.45545874206237	6.78438619641456	10.2652516900382	11.4672998619706	11.2688928360432	11.3373821761772	11.7839722314065	10.0913560425264	9.9865958113745	8.73360855253911	10.4773838860592	9.07531601811991	10.6961938256837	12.0444624271656	10.3286861457528	11.0406801412102	9.88546759805955	10.941062282716	10.5954626335775	10.8714894598644	9.89632029309276	11.0033703322476	9.60316267953438	9.38080086471117	10.7333034928531	10.3932080978471	10.9132035820432	10.7150353487069	10.0016193050496	10.3175369786665	10.4077457504211	10.7097817219605	9.42112439462886	9.52406171627397	10.3311408816926	11.404061165359	8.94249691139	12.1240857611101	12.2836932086832	10.6392593003657	10.9898344086301	11.4391036405795	9.06218918551556	11.1315483297293	9.9586165115901	10.4592164279028	10.0554044628156	11.0565564342297	8.71535802478578	10.0455412614972	9.80985814364289	10.8575922856975	11.6859707997851	12.3199994559236	10.1195636844174	11.4093166778642	10.5535525017174	10.434440581686	10.2203662346434	10.4635652422402	9.75476393271305	9.20911214739932	10.2698513519983	10.1812516639517	9.0948536020352	9.17779573582943	10.3815537659495	9.87395311872322	10.7484360741797	11.0524050252047	12.3851182180232	10.9582119381672	10.8192610270359	9.75861632055267	10.5811629131554	10.137926126411	10.3339827055339	11.1343236336455	10.2601903592632	12.55318288208	10.9541890387202	13.0512225383534	9.78388222329337	10.8079827442111	10.3620095486055	9.95933547321653	7.7787473833571	8.956303548727	7.82146787497039	9.8058357503626	10.5022749018162	10.2069777030874	10.1432301347769	10.9551049802166	10.0320181680231	10.29775314005	10.0301567236303
ANXA7	11.8690308433005	11.7723805618941	11.7157689890082	11.0100245083416	11.5349545260104	11.2772060209997	11.8674023057275	10.6386621658597	11.0103113007152	11.6609986538225	11.9079984905134	13.425596200046	11.5145414726393	11.5726433890562	11.8376555254357	12.0211500252612	12.0241527371219	11.9304047107123	11.7493792299579	11.5069224180473	11.9308777569882	11.8933432485682	11.4191648968245	11.7180404777184	11.7461699814649	12.0230092535422	11.7192775768221	11.4318423055542	11.6249370687523	11.5019267287121	11.904939384203	11.4259501793385	11.5537732682731	11.9905862001783	11.4181635888298	11.7180618898373	11.7367782007069	11.617678665531	11.1324804507241	11.9320264657645	11.4673406241282	12.2223843705604	10.8696401074388	11.490424722498	11.4359566881956	11.3978564288746	11.4079528285935	12.2160303950414	11.5211047348473	13.1907028161996	11.6487575261279	11.6145350171594	11.2060375462466	11.5343709783882	11.525031345124	11.5685594481384	11.9493525419574	11.6713376067132	11.7122690462047	11.5253201489516	12.07732979947	11.9126087017585	11.9069657340185	11.9382122671468	11.7552881951367	11.6926983126284	11.9548651469779	11.5657352015974	11.3586512008929	11.2260026886712	11.3025760972199	11.6253207241586	11.7617880609811	11.6014133196778	11.7017656251417	12.2285421474435	11.4250742499232	11.7077042331568	11.8131478694044	11.4934602047155	11.6648738965244	12.2705523018911	12.00259001638	12.0708454651446	13.7704367765083	12.0280649053751	11.8271124263293	12.006866023744	12.8546346664294	11.0919642334853	12.192967763857	11.6179495075395	11.2597138446502	11.437710465522	11.1505914078002	11.8153993078783	11.9724772674492	11.7956135532946	13.1018525968553	11.528375966737	10.8027506022984	12.0524288009187	12.0438987910102	11.0543329816723	11.4333402769117	11.7672864972303	11.091071691414	11.3749796799385	11.7244200578402	12.5332129101639	11.939138405112	12.2183271064746	12.1430291936572	11.8779090892952	11.8334040408796	11.4309229190144	11.8401130608712	11.6967502365222	11.1287290187442	11.7375980434815	11.843913202002	12.6335674374654	11.7105309524992	11.8420399262838	11.5000750262469	11.7270227441508	12.1447793119822	11.9047738421715	12.1363503414542	11.2580595295859	12.005070099727	11.7571858006427	11.8307885088143	12.0440491155173	11.4940505300404	11.806634199618	12.1300492451741	10.6919964483661	11.4288102903366	11.4883372559608	11.6335628967689	11.5401571053485	12.7647306308862	12.3740015778842	11.7867842005788	12.1240114249576	11.4457132558098	11.249895638933	11.674964618383	12.0091077894586	11.5356544717324	11.5585881250617	12.1367668747326	11.6381598386515	11.2330623820974	11.045172636703	10.4563852196557	11.2685653920041	11.4794821975001	11.6238997750058	12.9767448964554	11.7122389485393	11.9785710442768	11.5182056246153	10.4237042164168	11.5922841651349	11.4589653314714
AR	6.98325585904025	5.89598114892913	8.33359368406795	6.4734865894234	12.1350326637869	7.8646814055726	8.6478864943878	9.38557124446175	11.052160452259	9.19914473232685	6.78790255939143	11.1239273881726	9.35471881517944	9.31166658645641	9.42197222882931	10.6349017828557	7.40023050442203	9.23328652432504	8.84521089381061	9.34071803038086	9.35982641417545	10.4369717450491	8.51780715597974	8.30456123591858	7.82674549386684	10.3759625476889	10.4557073676272	11.0158889033661	10.0806976310718	9.33563599392724	9.10471668021928	7.89360490485829	9.26240026964288	7.83149093422019	10.5393430144406	9.80932761751898	9.90108711906199	8.25304852354471	10.4583758518203	10.6943056462621	8.87855369861729	9.74075894829678	9.22167653175465	10.3240229894152	8.98465485342756	9.26004683315364	8.83297859798269	8.85390834452383	10.2252918026077	8.68902303695193	7.70882179395986	10.4770296530131	9.29167031722842	9.40285432007697	7.27471825603109	11.208862275727	6.0031277062573	7.3512749612217	8.31420708628557	5.32892978841809	9.92046451479681	9.49520746718389	9.34067352885271	10.4170718985231	10.9327757729801	9.11169385652163	11.7187083861547	10.5646830169636	10.4701402646707	10.8392904101987	9.33421293893882	8.26858878332889	10.0646754104684	9.62637890146169	6.21653246903068	9.82115053926027	10.5586024737401	10.3716350899557	8.12193751898405	9.8627458267924	9.62900865545238	9.51441226954712	8.16119236150875	9.39046133570007	10.9855715842005	9.86862966821266	10.9783529581651	7.28672408355426	9.74766600195812	10.5708898017694	9.33155967507459	7.35552729269285	9.63660468366538	8.69219701585707	8.40671097625559	8.66914018047301	7.84844767832581	6.3123729314239	7.94684195835025	6.20074366328342	10.5882648943075	8.79468878283953	10.5519100902463	4.69716775145839	9.09434164963584	8.0202632733064	8.06333036080695	9.70282201177703	11.4215494259134	8.87296415971202	11.7513850526137	10.4782438043801	8.04289599921002	9.37309787446273	6.36279247772741	10.8534967037023	8.44490720893769	11.2075634650326	7.5595453473331	6.33863477761564	10.0200215267127	8.74890395651394	8.84389907317759	7.04796364891114	4.95327920952539	9.28698738742763	5.89719201217722	10.0021680482265	8.75007383660279	7.80506669434644	7.78816365703777	9.06606496589736	9.04065685595161	9.1376136684919	7.10425277975768	10.0711137138235	9.48729540407646	5.40867110635659	5.39615948907315	8.40633683004086	9.25763298572725	8.58379735466745	7.54681730835732	8.44414938327609	9.86589098451834	9.65121676624168	6.80614358031767	10.5753596078281	10.3364396118513	5.94876435612381	8.15268032487275	6.54650403075731	10.0848615247647	9.26868468379541	9.17244751121102	6.94014325362957	5.21480091020357	7.26607438558303	10.5445298206332	9.29314283783937	11.7511925476404	7.66509426329542	8.18444891641083	5.78486775167017	4.11300865303313	9.37153708263112	8.01403721329369
