TCGA-3C-AALI	TCGA-4H-AAAK	TCGA-A1-A0SF	TCGA-A1-A0SH	TCGA-A1-A0SJ	TCGA-A1-A0SQ	TCGA-A2-A04N	TCGA-A2-A04V	TCGA-A2-A0CK	TCGA-A2-A0CP	TCGA-A2-A0CQ	TCGA-A2-A0CR	TCGA-A2-A0CS	TCGA-A2-A0CT	TCGA-A2-A0CU	TCGA-A2-A0CV	TCGA-A2-A0D3	TCGA-A2-A0EO	TCGA-A2-A0EP	TCGA-A2-A0ER	TCGA-A2-A0ES	TCGA-A2-A0EU	TCGA-A2-A0EV	TCGA-A2-A0EW	TCGA-A2-A0EX	TCGA-A2-A0SU	TCGA-A2-A0T4	TCGA-A2-A0T5	TCGA-A2-A0T6	TCGA-A2-A0T7	TCGA-A2-A0YC	TCGA-A2-A0YD	TCGA-A2-A0YF	TCGA-A2-A0YI	TCGA-A2-A0YL	TCGA-A2-A1FV	TCGA-A2-A1FZ	TCGA-A2-A1G0	TCGA-A2-A259	TCGA-A2-A25D	TCGA-A2-A3KD	TCGA-A2-A4S2	TCGA-A7-A0CD	TCGA-A7-A0CG	TCGA-A7-A0CH	TCGA-A7-A0D9	TCGA-A7-A0DB	TCGA-A7-A26E	TCGA-A7-A26H	TCGA-A7-A3RF	TCGA-A7-A425	TCGA-A8-A06P	TCGA-A8-A06U	TCGA-A8-A06Y	TCGA-A8-A07E	TCGA-A8-A07F	TCGA-A8-A07P	TCGA-A8-A07Z	TCGA-A8-A083	TCGA-A8-A086	TCGA-A8-A08A	TCGA-A8-A08O	TCGA-A8-A08T	TCGA-A8-A08Z	TCGA-A8-A091	TCGA-A8-A099	TCGA-A8-A09A	TCGA-A8-A09B	TCGA-A8-A0A4	TCGA-AC-A23C	TCGA-AC-A23E	TCGA-AC-A2B8	TCGA-AC-A2FB	TCGA-AC-A2FF	TCGA-AC-A2FG	TCGA-AC-A3HN	TCGA-AC-A3QP	TCGA-AC-A3YJ	TCGA-AC-A4ZE	TCGA-AC-A5XS	TCGA-AC-A5XU	TCGA-AC-A6IX	TCGA-AC-A6NO	TCGA-AN-A041	TCGA-AN-A049	TCGA-AN-A04A	TCGA-AN-A0AS	TCGA-AN-A0FD	TCGA-AN-A0FK	TCGA-AN-A0FS	TCGA-AN-A0FT	TCGA-AN-A0FW	TCGA-AN-A0FZ	TCGA-AN-A0XN	TCGA-AN-A0XO	TCGA-AN-A0XP	TCGA-AN-A0XS	TCGA-AN-A0XT	TCGA-AN-A0XW	TCGA-AO-A03L	TCGA-AO-A03M	TCGA-AO-A0J5	TCGA-AO-A0J8	TCGA-AO-A0J9	TCGA-AO-A0JC	TCGA-AO-A0JF	TCGA-AO-A0JG	TCGA-AO-A0JI	TCGA-AO-A0JJ	TCGA-AO-A126	TCGA-AO-A12A	TCGA-AO-A12B	TCGA-AO-A12E	TCGA-AO-A12G	TCGA-AO-A12H	TCGA-AQ-A1H2	TCGA-AQ-A1H3	TCGA-AQ-A7U7	TCGA-AR-A0TR	TCGA-AR-A0TW	TCGA-AR-A0TZ	TCGA-AR-A0U3	TCGA-AR-A1AK	TCGA-AR-A1AL	TCGA-AR-A1AP	TCGA-AR-A1AS	TCGA-AR-A1AU	TCGA-AR-A1AX	TCGA-AR-A24L	TCGA-AR-A24M	TCGA-AR-A24O	TCGA-AR-A24P	TCGA-AR-A24T	TCGA-AR-A24V	TCGA-AR-A24W	TCGA-AR-A24X	TCGA-AR-A252	TCGA-AR-A255	TCGA-AR-A2LE	TCGA-AR-A2LM	TCGA-AR-A2LN	TCGA-AR-A2LO	TCGA-AR-A5QM	TCGA-AR-A5QN	TCGA-AR-A5QP	TCGA-B6-A0IG	TCGA-B6-A0IO	TCGA-B6-A0RG	TCGA-B6-A0RM	TCGA-B6-A0RN	TCGA-B6-A0RO	TCGA-B6-A0RP	TCGA-B6-A0RV	TCGA-B6-A0X0	TCGA-B6-A2IU	TCGA-BH-A0AY	TCGA-BH-A0AZ	TCGA-BH-A0B0	TCGA-BH-A0B5	TCGA-BH-A0BA	TCGA-BH-A0BC	TCGA-BH-A0BJ	TCGA-BH-A0BM	TCGA-BH-A0BO	TCGA-BH-A0BP	TCGA-BH-A0BQ	TCGA-BH-A0BR	TCGA-BH-A0BS	TCGA-BH-A0BT	TCGA-BH-A0BV	TCGA-BH-A0C1	TCGA-BH-A0DG	TCGA-BH-A0DH	TCGA-BH-A0DI	TCGA-BH-A0DK	TCGA-BH-A0DP	TCGA-BH-A0DS	TCGA-BH-A0DT	TCGA-BH-A0DV	TCGA-BH-A0E1	TCGA-BH-A0E2	TCGA-BH-A0E7	TCGA-BH-A0E9	TCGA-BH-A0EA	TCGA-BH-A0EB	TCGA-BH-A0EI	TCGA-BH-A0GY	TCGA-BH-A0H5	TCGA-BH-A0H6	TCGA-BH-A0H7	TCGA-BH-A0H9	TCGA-BH-A0HA	TCGA-BH-A0HK	TCGA-BH-A0HP	TCGA-BH-A0HX	TCGA-BH-A0W4	TCGA-BH-A0W5	TCGA-BH-A18F	TCGA-BH-A18H	TCGA-BH-A18J	TCGA-BH-A18M	TCGA-BH-A18N	TCGA-BH-A18S	TCGA-BH-A1EO	TCGA-BH-A1ET	TCGA-BH-A1EU	TCGA-BH-A1EW	TCGA-BH-A1EX	TCGA-BH-A1EY	TCGA-BH-A1FE	TCGA-BH-A1FG	TCGA-BH-A1FH	TCGA-BH-A1FL	TCGA-BH-A1FR	TCGA-BH-A201	TCGA-BH-A28Q	TCGA-BH-A2L8	TCGA-BH-A42V	TCGA-BH-A6R8	TCGA-BH-A8FY	TCGA-BH-A8G0	TCGA-C8-A12N	TCGA-C8-A12O	TCGA-C8-A12X	TCGA-C8-A12Y	TCGA-C8-A132	TCGA-C8-A133	TCGA-C8-A1HE	TCGA-C8-A1HI	TCGA-C8-A1HO	TCGA-C8-A26Z	TCGA-C8-A273	TCGA-C8-A3M7	TCGA-D8-A140	TCGA-D8-A145	TCGA-D8-A1JB	TCGA-D8-A1JH	TCGA-D8-A1JN	TCGA-D8-A1JP	TCGA-D8-A1JS	TCGA-D8-A1JU	TCGA-D8-A1X8	TCGA-D8-A1X9	TCGA-D8-A1XA	TCGA-D8-A1XB	TCGA-D8-A1XC	TCGA-D8-A1XG	TCGA-D8-A1XM	TCGA-D8-A1XO	TCGA-D8-A1XU	TCGA-D8-A1XV	TCGA-D8-A1XY	TCGA-D8-A1Y0	TCGA-D8-A27E	TCGA-D8-A27G	TCGA-D8-A27I	TCGA-D8-A27K	TCGA-D8-A27L	TCGA-D8-A27P	TCGA-D8-A27T	TCGA-D8-A27V	TCGA-D8-A73U	TCGA-D8-A73W	TCGA-D8-A73X	TCGA-E2-A107	TCGA-E2-A10A	TCGA-E2-A10B	TCGA-E2-A14Q	TCGA-E2-A14T	TCGA-E2-A14Z	TCGA-E2-A153	TCGA-E2-A154	TCGA-E2-A156	TCGA-E2-A15C	TCGA-E2-A15D	TCGA-E2-A15E	TCGA-E2-A15F	TCGA-E2-A15G	TCGA-E2-A15H	TCGA-E2-A15I	TCGA-E2-A15J	TCGA-E2-A15L	TCGA-E2-A15M	TCGA-E2-A15O	TCGA-E2-A15P	TCGA-E2-A15R	TCGA-E2-A1B1	TCGA-E2-A1B4	TCGA-E2-A1B5	TCGA-E2-A1BC	TCGA-E2-A1BD	TCGA-E2-A1IG	TCGA-E2-A1IL	TCGA-E2-A1IU	TCGA-E2-A1L6	TCGA-E2-A1L8	TCGA-E9-A1N3	TCGA-E9-A1N4	TCGA-E9-A1N5	TCGA-E9-A1NE	TCGA-E9-A1NG	TCGA-E9-A1NH	TCGA-E9-A1QZ	TCGA-E9-A1R0	TCGA-E9-A1R2	TCGA-E9-A1R3	TCGA-E9-A1R5	TCGA-E9-A1R6	TCGA-E9-A1RA	TCGA-E9-A1RC	TCGA-E9-A1RD	TCGA-E9-A1RF	TCGA-E9-A1RI	TCGA-E9-A227	TCGA-E9-A229	TCGA-E9-A22B	TCGA-E9-A245	TCGA-E9-A247	TCGA-E9-A24A	TCGA-E9-A295	TCGA-E9-A2JT	TCGA-E9-A3X8	TCGA-E9-A5FK	TCGA-E9-A6HE	TCGA-EW-A1IX	TCGA-EW-A1IZ	TCGA-EW-A1J1	TCGA-EW-A1J2	TCGA-EW-A1J3	TCGA-EW-A1J5	TCGA-EW-A1P3	TCGA-EW-A1P5	TCGA-EW-A1PA	TCGA-EW-A1PE	TCGA-EW-A2FS	TCGA-EW-A2FV	TCGA-EW-A423	TCGA-EW-A6S9	TCGA-EW-A6SC	TCGA-GI-A2C8	TCGA-GM-A2D9	TCGA-GM-A2DC	TCGA-GM-A2DI	TCGA-GM-A2DK	TCGA-GM-A2DL	TCGA-GM-A2DM	TCGA-GM-A2DN	TCGA-GM-A4E0	TCGA-GM-A5PV	TCGA-GM-A5PX	TCGA-HN-A2OB	TCGA-JL-A3YX	TCGA-LD-A66U	TCGA-LD-A74U	TCGA-LD-A7W5	TCGA-LD-A7W6	TCGA-LL-A440	TCGA-LL-A50Y	TCGA-LL-A5YL	TCGA-LL-A5YN	TCGA-LL-A6FP	TCGA-LL-A6FQ	TCGA-LL-A740	TCGA-LL-A7SZ	TCGA-LL-A9Q3	TCGA-OL-A5D8	TCGA-OL-A5DA	TCGA-OL-A5RU	TCGA-OL-A5RV	TCGA-OL-A5RX	TCGA-OL-A66J	TCGA-OL-A66K	TCGA-OL-A66N	TCGA-OL-A66O	TCGA-OL-A6VQ	TCGA-PE-A5DC	TCGA-PE-A5DD	TCGA-PE-A5DE	TCGA-PL-A8LX	TCGA-S3-A6ZG	TCGA-S3-A6ZH	TCGA-S3-AA11	TCGA-S3-AA12	TCGA-S3-AA14	TCGA-UL-AAZ6	TCGA-W8-A86G	TCGA-WT-AB41	TCGA-XX-A899	TCGA-Z7-A8R5
ACACA	1.761157183	1.839496663	1.833288905	3.266345156	1.979752084	2.80049388	0.859382076	1.549667324	2.598355019	1.483916047	2.485114441	0.90363245	2.626020765	2.999735907	2.167867304	1.017055986	1.221296255	2.948462561	2.456736929	0.891595673	1.779776013	1.402537509	1.819070205	1.246114579	1.58743965	2.311149326	1.752836382	1.569220503	1.581609924	2.274544797	0.756256266	0.726835675	0.324587237	2.04592617	1.468591144	2.403893888	-0.088889268	2.403430731	0.822498776	3.490039464	1.026426077	1.096665261	2.408937768	1.964466427	1.762171559	1.002934709	1.593061205	1.169156393	1.557816164	2.097750718	1.143911591	2.068363216	2.838593725	1.758526201	1.638016811	2.086961189	1.486592207	4.004482186	1.794163019	2.252246601	2.512031476	1.696344414	1.34986207	1.513532739	1.681687973	2.236150202	2.270947723	1.18577688	1.697183635	1.434590998	1.345586531	1.444185357	0.159197602	1.081046498	1.886838449	1.170273391	0.970445668	2.33303631	1.218881466	1.34837965	1.590302245	2.510667565	1.277005956	1.377676413	2.434468566	1.388463523	2.502052025	1.890216675	1.133313446	1.661643944	3.513458356	1.933471104	2.441479909	1.578129072	1.408716915	1.863533107	0.817871153	2.47764816	2.996230911	1.779719142	1.139716334	1.269420774	1.291235925	1.562443985	1.749973357	1.865525158	1.887891869	2.473675536	1.509296239	3.490094925	0.859181959	2.078730348	3.739655035	2.92010497	2.286464787	1.932638668	2.437198534	-0.672825188	2.217207487	2.965041169	1.720785431	1.226508606	2.530829953	1.686549414	0.871780185	2.031916109	2.317359245	1.11090317	1.745669533	0.918377774	2.132270314	1.23248148	3.159505361	2.364289389	1.038801435	1.443199701	2.348264949	1.84454096	0.008770461	2.190748858	2.239461154	3.112122127	1.79601645	1.527030531	1.608743447	2.621989579	1.756016245	2.133556137	1.452766055	1.793294026	2.832084665	1.752932679	0.665165214	2.287639378	1.52164979	1.87079413	1.886583593	1.79186382	1.085169249	1.898661411	0.51590041	2.007620872	2.342109887	2.015129762	2.957754098	3.916585176	2.210882737	2.624959057	1.321621308	2.450127337	0.24829334	1.740439762	1.549793345	1.866761195	2.1329947	1.957156022	0.932135073	1.326377569	1.348376969	1.328785116	1.355866887	1.557470483	1.555111718	1.745643733	1.768710455	0.620106741	1.482194653	1.444459725	1.142737682	0.612633684	2.52548676	2.655662079	2.127300622	1.803366749	2.533656268	1.532853322	1.458084368	1.691591031	2.532403266	0.255125781	2.220566652	1.12456481	2.20657615	0.420376481	1.964675787	1.311756554	2.180880081	0.802752846	0.857206442	2.197745158	2.535195331	0.59233117	0.789370592	2.110046591	2.465152467	1.911906131	1.573430372	1.656455892	1.579849535	2.21608423	0.034710617	0.820687612	3.627616442	2.315229663	2.037752134	3.645316451	1.889170463	2.034896747	2.476640883	1.191047342	1.576501106	1.82465127	1.197143686	2.842635125	3.171004448	1.640295531	1.396024862	1.667004702	1.811773191	2.140050471	0.738096127	2.457482118	1.969951766	1.787180514	0.882099808	1.403933123	0.854589183	1.774588469	0.97648073	1.610696741	1.6190434	2.182143073	2.282035347	2.570226147	0.770675754	1.330110926	1.698983349	0.947146631	2.727390114	1.746454693	0.270442361	0.343119727	1.239544462	0.164486137	2.267234319	2.377567478	2.259059044	1.91842013	3.038766327	1.182024331	2.269914014	2.271966927	2.648939214	1.282974407	1.217089864	3.266127701	2.029963804	1.7478982	1.413546855	1.824052535	2.168014384	1.880936178	1.307155717	1.807504728	2.242366837	2.199429836	1.114389378	1.920003651	2.217876803	2.467434716	1.710157642	2.531342838	1.344966634	1.445418595	1.110819681	2.150718037	2.651963873	2.438869168	1.991666562	1.885515627	1.092950907	0.811456659	3.673360734	1.44359065	2.106370749	1.522839538	1.883935193	-0.250667813	2.046664883	0.634073903	2.452142451	1.694311761	2.903559805	2.772249459	1.441350505	2.484497317	1.915983847	2.006123077	1.318335165	1.512853259	1.611957956	1.046034866	0.892455833	2.204878737	2.222069451	0.871576289	1.93579525	0.778217482	3.541489853	3.953746127	1.581117599	1.809969322	0.623798372	1.641731011	0.893212938	1.391836553	0.558163665	0.818685441	-1.187255567	1.011981972	1.995398742	3.136016032	1.283187221	2.489070138	2.301169924	2.021331324	1.147604079	1.503823743	1.767867537	1.019660578	1.830834015	3.096315845	2.570938928	0.130830427	-0.340877159	1.225114494	1.137577886	1.090534017	0.819163354	1.905795818	1.472855465	2.079114634	2.293398785	1.540220696	1.632081357	2.022751431	1.553241107	1.767361552	2.124287274	1.453258568	0.827900651	1.069720631	0.889260364	1.805271655	0.612206422	2.377096167	1.512879538	1.468809285	1.868497915	1.605172472	2.877870848	0.815767549	1.844075974	2.404880344	1.160547643	-0.867869821	1.419774585	1.77435538	0.9183507
ACVRL1	-0.61334735	-0.935114928	-0.820447757	-0.553611439	-0.632418059	-0.708583383	-0.33838254	-0.696354996	-0.518865324	-0.477258679	-0.716909444	-0.498857877	-0.728690387	-0.667646155	-0.593409852	-0.606166648	-0.573135546	-0.770418296	-0.510398293	-0.495104037	-0.566449587	-0.424898027	-0.34001081	-0.625188695	-0.515912563	-0.377481685	-0.340153555	-0.763853898	-0.399854824	-0.617197067	-0.468161097	-0.675094312	-0.261107554	-0.04921881	-0.471400186	-0.65761941	-0.136912904	-0.689127702	0.252682479	-0.549294596	-0.574928239	-0.312769916	-0.467364693	-0.080078135	-0.609350023	-0.506191636	-0.597173217	-0.58070401	-0.673088986	-0.18268861	-0.443282423	-0.450270098	-0.279967274	-0.568061874	-0.131534964	-0.745503829	-0.219259333	-0.93172595	-0.663852075	-0.897782568	-0.694211925	-0.659074763	-0.319262014	-0.791365496	-0.661437322	-0.759578304	-0.726271248	-0.652812258	-0.556535184	-0.16372119	-0.657454643	-0.751560957	-0.10525304	-0.448982725	-0.460081798	-0.097503435	-0.447399616	-0.616787229	-0.620089389	-0.425006592	-0.470558755	-0.479705129	-0.912066916	-0.591776589	-0.621108235	-0.547119436	-0.756353093	-0.57998276	-0.469803707	-0.367841739	-0.630329314	-0.535940721	-0.778006666	-0.369299931	-0.651826866	-0.737636032	-0.23320989	-0.588182958	-0.832113937	-0.602693007	-0.871716769	-0.266178811	0.260838083	-0.774706234	-0.449997717	-0.276031461	-0.519130633	0.036889848	-0.608061715	-0.841639435	-0.952944401	-0.575544235	-0.632683059	-0.403373459	-0.396348951	-0.127370083	-0.296732236	-0.276044309	-0.643508797	-0.222106083	-0.352087057	-0.514618233	0.088922653	-0.66524953	-0.642598223	-0.842082373	-0.507030164	-0.280270015	-0.545382923	-0.728660078	-0.31650634	-0.616662788	-0.48731885	-0.394734301	-0.12534055	-0.31839246	-0.476004455	0.317462617	0.422700496	-0.595465447	-0.198838572	-0.459815905	-0.2572094	-0.560268136	-0.289386469	-0.487624273	-0.402105713	-0.341113014	-0.455698363	-0.47212429	-0.485552803	-0.425711424	-0.471111761	-0.688101828	-0.531757033	-0.140087739	-0.219141992	-0.494190786	-0.426922153	-0.444856635	-0.654799492	-0.73224777	-0.530967001	-0.192984982	-0.23809576	-0.439703303	-0.133910958	-0.509419077	-0.391987889	-0.706042892	-0.195105902	-0.639395504	-0.683961875	-0.548330305	-0.627762613	0.020303111	-0.302389162	-0.874174292	-0.496110056	-0.41495821	-0.443302234	-0.361037932	-0.522003552	-0.221702678	-0.598761786	-0.638125413	-0.645122542	-0.560902288	-0.249653553	-0.129038419	-0.617852487	-0.585821692	-0.645177646	-0.33001938	-0.251603843	-0.558671368	-0.528322776	-0.74432206	-0.412754362	-0.620768835	-0.328778665	-0.254195265	-0.341246082	-0.432384303	-0.449571255	-0.787697136	-0.515736895	-0.612180746	-0.580568085	-0.570788677	-0.64218812	-0.314577768	-0.596043206	-0.516562803	-0.152337983	-0.674721858	-0.832096692	-0.48212142	-0.445034422	-0.890080463	-0.44980177	-0.666727692	-0.703487101	-0.723999482	-0.717792295	-0.530830068	-0.596471446	-0.450166555	-0.606346098	-0.629849891	-0.67962411	-0.738926221	-0.143660898	-0.680942192	0.187079223	-0.684065077	-0.630774343	-0.379235271	-1.002299356	-0.630789359	-0.812938081	-0.525888079	-0.793448139	-0.465066349	-0.687765203	-0.568496629	-0.853193159	-0.944452317	-0.598822005	-0.650543454	-0.464475067	-0.520217368	-0.808617949	-0.02929862	-0.509568144	-0.228310065	-0.581916909	-0.733838769	-0.800561369	-0.705839113	-0.531891549	-0.671312536	-0.757037606	-0.929434663	-0.56395372	-0.670948351	-0.636130055	-0.424309961	0.120114274	-0.431309893	-0.607324503	-0.510637734	-0.568711773	-0.268874638	-0.564057322	-0.418056061	-0.334150769	-0.595667525	-0.806612526	-0.513099386	-0.664787777	-0.588614344	-0.331661971	-0.737301077	-0.533804639	-0.176621935	-0.535699199	-0.445618689	-0.000316935	0.143787807	-0.514567169	-0.691167313	0.010621577	-0.346025684	-0.650196058	-0.553828294	-0.579892499	-0.544661763	-0.65931638	-0.686626093	-0.605367553	-0.60741457	-0.447431387	0.335369672	-0.664735631	-0.420808048	-0.699651908	-0.20111326	-0.49270671	-0.61927079	-0.68723741	-0.578649888	-0.621781037	-0.650430434	-0.535505351	-0.655228435	-0.654379835	-0.805262622	-0.597003627	-0.628136888	-0.402579508	-0.594045687	0.097786834	-0.442391607	0.191139417	-0.535547152	-0.706008555	-0.133387216	-0.656392041	-0.49602101	-0.55544516	-0.428842027	-0.530988536	-0.670820292	-0.423894483	-0.623674807	-0.118362975	-0.652182043	-0.171552045	-0.32551109	-0.581134524	-0.592255296	-0.595715242	-0.381345785	-0.564931049	-0.516477607	-0.486641583	-0.24242449	-0.192018808	-0.005219268	-0.340155476	0.076480411	0.022225019	-0.451904262	-0.569483582	-0.969950011	-0.159108421	-0.360277794	-0.080413634	-0.469243486	-0.354715726	-0.665798726	-0.757015654	-0.591812091	-0.846624607	-0.447282745	-0.2276192	-0.009040748	-0.560664605	-0.463857426	-0.153209437	-0.103501091	-0.171601647	-0.45622925	-0.650852674	-0.512275388	-0.506144616	-0.252432309	-0.600705174	-0.776603554	-0.889659009	-0.744654791	-0.934955917	-0.793406862	-0.800254949	-0.406051676	-0.852665434	-0.821387683	-0.688998029
AKT1	1.218380612	1.437179098	1.152899751	1.453353523	1.003350482	1.276213287	1.056390227	1.43090155	1.110467842	1.136662685	1.548298185	1.111475332	1.325797106	1.102789032	0.660340397	1.347116242	1.456481638	1.587214732	0.989963238	0.56988506	1.033041358	0.488507952	0.948820658	1.289953367	1.093596668	2.152164956	0.890459636	1.35767582	1.19763078	1.284359933	0.488895799	1.247543752	0.093480572	1.484232121	1.317567032	0.724606614	0.199824259	1.379006816	0.106835063	0.895506827	0.859540822	1.024828982	1.049017127	1.288310687	1.699754223	0.845290646	1.404556496	1.041765825	1.318611642	1.09762415	0.845877474	0.543335597	1.402296141	1.17802684	0.112803626	0.818369836	0.667637234	1.337316506	0.969862227	0.831474824	1.429168805	0.547146043	1.346968675	1.340139482	1.354341044	0.482252653	0.994072698	1.156201501	1.174540392	0.911521949	1.196926694	1.279277448	0.381579749	0.943994871	1.20779159	0.89772724	0.793867688	1.332869501	0.982248187	1.263169739	1.461095053	2.650964719	1.931080813	1.490303815	1.154611308	1.504111767	1.875731046	1.308926899	1.060062828	0.885136805	1.461015793	1.459261968	1.247274286	0.756644056	1.340699598	1.253043253	1.096508461	1.713143672	1.337837995	1.657583614	1.655478983	1.825023326	1.193225046	0.733296007	0.886098847	1.331941364	1.605881547	-0.58664447	1.045099963	1.214701452	1.47868203	1.131079597	0.681970253	1.042319003	1.324730844	1.347713715	1.276466178	0.448216747	0.979710189	1.439204688	0.549285389	1.366701141	1.193508236	0.457966513	0.775681211	0.950983096	0.448673747	0.391700654	1.129802054	1.531147003	1.595235015	1.159117874	0.148140102	-0.285960349	-0.789710868	0.747113413	1.258423183	1.20585362	-0.011032347	1.847253931	1.107270279	1.459291526	0.750535245	1.873604721	1.262093107	1.704718065	1.332760518	0.929161131	1.052174131	0.832217922	2.023477976	0.760479989	1.35542479	1.134536518	0.967987148	0.607971535	1.379112448	1.197669985	0.875423395	0.75154787	1.435813789	1.278708799	1.36214948	1.13797552	1.706864153	0.837207428	1.798664591	1.63997131	1.470783124	1.830296593	0.295541023	0.878615322	1.056688793	0.865809729	1.76434741	1.379466931	0.78561619	1.127366833	1.136315178	0.899032887	1.467067492	0.760938887	1.213681008	0.973653653	1.31389991	1.130584169	1.189825348	0.979770507	0.560319795	0.217131341	1.755219398	1.356903244	1.095339949	1.360569467	0.732054735	0.873501327	1.278051061	1.554264616	1.789805419	1.22064108	0.951267018	0.363788836	1.450509274	0.799401262	1.644014424	1.21492418	0.387978513	1.138577108	1.408401924	0.685828856	0.882459243	1.133775902	0.947662249	1.652433094	1.414274495	0.198085626	1.247377796	1.24662501	0.540593951	1.794033231	1.078609371	1.8776949	0.946675337	0.625571284	1.183617145	1.19721137	1.444198455	0.876010581	1.730456727	1.020170722	0.923323925	1.45777118	1.177009098	1.146118333	1.60695721	1.386500459	1.251852856	1.794641319	1.420201475	1.385486595	1.389849656	1.273255427	1.132169454	0.490038116	1.184783592	1.39833419	1.5130785	1.348731937	1.185879241	0.849789555	1.464332066	1.563259702	0.34048834	1.349498597	0.688538859	0.656633651	1.231056769	1.304065987	1.336901987	1.262603603	1.332633568	1.248997098	1.056256731	1.715829715	0.678023604	0.754689801	0.830088226	1.517247839	0.990144609	0.477316537	1.371709762	1.312107908	1.049279426	0.902412124	1.076755145	0.954991681	0.145016169	1.296016546	1.75390207	0.986616155	1.268012546	1.488479246	0.647710683	0.799264175	1.488952499	0.99146925	1.299023628	1.412840569	0.680167194	1.425402523	0.949220318	1.414972422	1.466524764	0.973072963	1.648231671	1.632076633	1.439633077	1.227633409	1.453466521	0.770603399	1.535175163	1.0637153	0.578993802	1.252017761	0.977587354	1.516638887	1.349469472	-0.246149491	1.012229925	1.105768221	1.599969766	1.775530873	1.56223376	1.499488906	0.238500114	1.185513931	0.816052852	1.223270291	1.592939848	0.343767832	1.066730343	1.496842404	0.464608771	0.980924219	0.76242848	1.050275527	1.928340719	0.659094826	1.187977899	1.24153897	-0.200788437	0.811361658	0.287173373	1.555565516	0.734894336	1.244011484	0.714552695	0.890476154	0.129191154	0.888763035	1.370929916	0.716654323	1.145483037	1.587286654	1.265712008	1.349405984	0.886021786	1.195506389	0.84846844	0.858725447	0.69742252	1.096360721	1.279232657	2.234206587	0.835820265	1.314978721	0.940788199	1.091215069	0.763000926	1.351802553	1.1065554	1.49163612	1.670969717	0.206276415	1.990792661	1.354280914	0.796739643	0.729816113	0.931729208	1.217252047	1.324900339	0.802208273	0.670648089	0.728538619	0.802889293	1.188828153	1.150428514	1.134209992	1.925203422	1.531126455	1.573694839	1.184521472	1.248627036	1.22868872	1.651686886	0.018493739	1.323684427	1.207187837	1.680721294
